seed_id,seed_title,direction,found_title,found_doi,found_year,found_venue,in_db_already,venue_rank_note,ref_source,picos_decision,reason
3,The Sense of Embodiment in Virtual Reality,forward,Towards Full Body Co-Embodiment of Human and Non-Human Avatars in Virtual Reality,10.1109/vrw62533.2024.00084,2024,2024 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exposing Movement Correlates of Presence Experience in Virtual Reality Using Parametric Maps,10.1109/vrw62533.2024.00073,2024,2024 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,[DC] Enhancing Accessibility and Emotional Expression in Educational Extended Reality for Deaf and Hard of Hearing: A User-Centric Investigation,10.1109/vrw62533.2024.00362,2024,2024 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Potential Impact of VR Classroom Style on Learning Efficacy,10.1109/vrw62533.2024.00030,2024,2024 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Towards an Altered Body Image Through the Exposure to a Modulated Self in Virtual Reality,10.1109/vrw62533.2024.00225,2024,2024 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,ShareYourReality: Investigating Haptic Feedback and Agency in Virtual Avatar Co-embodiment,10.1145/3613904.3642425,2024,International Conference on Human Factors in Computing Systems,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Am I the Odd One? Exploring (In)Congruencies in the Realism of Avatars and Virtual Others in Virtual Reality,10.3389/frvir.2024.1417066,2024,Frontiers Virtual Real.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"In Case of Doubt, One Follows One's Self: The Implicit Guidance of the Embodied Self-Avatar",10.1109/tvcg.2024.3372042,2024,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Utilitarian Virtual Self – Using Embodied Personalized Avatars to Investigate Moral Decision-Making in Semi-Autonomous Vehicle Dilemmas,10.1109/tvcg.2024.3372121,2024,IEEE Transactions on Visualization and Computer Graphics,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Immersive virtual reality in the treatment of auditory hallucinations: A PRISMA scoping review.,10.1016/j.psychres.2024.115834,2024,Psychiatry Research,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Enhancement of sense of ownership using virtual and haptic feedback,10.1038/s41598-024-55162-x,2024,Scientific Reports,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Activation of a Rhythmic Lower Limb Movement Pattern during the Use of a Multimodal Brain–Computer Interface: A Case Study of a Clinically Complete Spinal Cord Injury,10.3390/life14030396,2024,Life,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Research on three-dimensional visualization technology based on electric power meta-universe technology,10.1109/epece63428.2024.00041,2024,"2024 3rd International Conference on Energy and Power Engineering, Control Engineering (EPECE)",N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Customizing the human-avatar mapping based on EEG error related potentials,10.1088/1741-2552/ad2c02,2024,Journal of Neural Engineering,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Sensorimotor adaptation in virtual reality: Do instructions and body representation influence aftereffects?,10.1007/s10055-024-00957-6,2024,Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Another Body in the World: Flusserian Freedom in Mixed Reality,10.48550/arxiv.2402.10751,2024,arXiv.org,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Real human touch: performer-facilitated touch enhances presence and embodiment in immersive performance,10.3389/frvir.2023.1336581,2024,Frontiers Virtual Real.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Wizard of Props: Mixed Reality Prototyping with Physical Props to Design Responsive Environments,10.1145/3623509.3633395,2024,"International Conference on Tangible, Embedded, and Embodied Interaction",N,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Augmenting Embodied Learning in Welding Training: The Co-Design of an XR- and tinyML-Enabled Welding System for Creative Arts and Manufacturing Training,10.1145/3623509.3633398,2024,"International Conference on Tangible, Embedded, and Embodied Interaction",N,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Stepping into the Right Shoes: The Effects of User-Matched Avatar Ethnicity and Gender on Sense of Embodiment in Virtual Reality,10.1109/tvcg.2024.3372067,2024,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Visions for digital integrated cardiovascular care: HRS Digital Health Committee perspectives,10.1016/j.cvdhj.2024.02.003,2024,Cardiovascular Digital Health Journal,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Michelangelo Effect in Virtual Sculpturing: Prospective for Motor Neurorehabilitation in the Metaverse,10.5334/joc.345,2024,Journal of Cognition,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Using narrative 360° video as a tool to promote breast self-examination,10.1007/s10055-023-00918-5,2024,Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring the implications of the metaverse: opportunities and challenges for dance movement therapy,10.1080/17432979.2024.2306581,2024,"Body, Movement and Dance in Psychotherapy: An International Journal for Theory, Research and Practice",N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring students’ acceptance and continuance intention in using immersive virtual reality and metaverse integrated learning environments: The case of an Italian university course,10.1007/s10639-023-12436-7,2024,Education and Information Technologies : Official Journal of the IFIP technical committee on Education,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Avatar embodiment prior to motor imagery training in VR does not affect the induced event-related desynchronization: a pilot study,10.3389/frvir.2023.1265010,2024,Frontiers Virtual Real.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"A Review of Immersive Technologies, Knowledge Representation, and AI for Human-Centered Digital Experiences",10.3390/electronics13020269,2024,Electronics,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring the Role of TPACK in Promoting Inquiry-based Learning in 21,10.18502/kss.v9i2.14925,2024,KnE Social Sciences,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Visual Information Available in Virtual Reality,10.1080/10407413.2024.2322992,2024,Ecological psychology,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Body ownership and kinaesthetic illusions: Dissociated bodily experiences for distinct levels of body consciousness?,10.1016/j.concog.2023.103630,2024,Consciousness and Cognition,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring cultural heritage and archaeological research from a VR-based approach,10.1016/j.daach.2024.e00318,2024,Digital Applications in Archaeology and Cultural Heritage,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Using In Death: Unchained as case to investigate embodiment-related elements in VR game design,10.54097/8n334j73,2023,Highlights in Science Engineering and Technology,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual Reality for the Rehabilitation of Acquired Cognitive Disorders: A Narrative Review,10.3390/bioengineering11010035,2023,Bioengineering,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Systematic review of spatial abilities and virtual reality: The role of interaction,10.1002/jee.20568,2023,Journal of Engineering Education,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Design of an Immersive Virtual Reality Framework to Enhance the Sense of Agency Using Affective Computing Technologies,10.3390/app132413322,2023,Applied Sciences,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Sensorial Feedback Contribution to the Sense of Embodiment in Brain–Machine Interfaces: A Systematic Review,10.3390/app132413011,2023,Applied Sciences,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The sense of embodiment in Virtual Reality and its assessment methods,10.3389/frvir.2023.1141683,2023,Frontiers Virtual Real.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Enhancing Training and Learning in Virtual Reality: The Influence of Alien Motion on Sense of Embodiment,10.1145/3623809.3623944,2023,International Conference on Human-Agent Interaction,Y,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Ethical Challenges of Virtual Reality Technology Interventions for the Vulnerabilities of Patients With Chronic Pain: Exploration of Technician Responsibility,10.2196/49237,2023,Journal of Medical Internet Research,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Eye and Face Tracking in VR: Avatar Embodiment and Enfacement with Realistic and Cartoon Avatars,10.1145/3626705.3627793,2023,International Conference on Mobile and Ubiquitous Multimedia,Y,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A configurational analysis of the causes of the discontinuance behavior of augmented reality (AR) apps in e-commerce,10.1016/j.elerap.2023.101355,2023,Electronic Commerce Research and Applications,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Hands-on or hands-off: Deciphering the impact of interactivity on embodied learning in VR,10.1016/j.cexr.2023.100037,2023,Computers & Education: X Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Human Life is Like a Virtual Game with an Evolutionary Aim,10.55529/jmc.41.1.9,2023,Journal of Multidisciplinary Cases,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Metaverse for Education: Technical Framework and Design Criteria,10.1109/tlt.2023.3276760,2023,IEEE Transactions on Learning Technologies,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Examining the Proteus Effect in the Context of Healthy Food Choices and Intentions to Eat Healthy: The Role of Avatar Body Size, Avatar Allocation Type, and Visual Perspective",10.1162/pres_a_00410,2023,PRESENCE: Virtual and Augmented Reality,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Beyond ‘heightism’ and ‘height premium’: An anthropology and sociology of human stature,10.1111/soc4.13178,2023,Sociology Compass,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Fusing exocentric and egocentric real-time reconstructions for embodied immersive experiences,10.1109/ivcnz61134.2023.10343817,2023,Image and Vision Computing New Zealand,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring Embodiment and Usability of Autonomous Prosthetic Limbs through Virtual Reality,10.1145/3610542.3626115,2023,SIGGRAPH ASIA Posters,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual Reality in Empathy Towards Non-Human Being,10.1145/3632776.3632804,2023,ARTECH,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Framework For Presence Maintenance: Evoking Synesthesia and Empathy in Cinematic Virtual Reality,10.1109/gem59776.2023.10389829,2023,IEEE Games Entertainment Media Conference,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Embodying nature in immersive virtual reality: Are multisensory stimuli vital to affect nature connectedness and pro-environmental behaviour?,10.1016/j.compedu.2023.104964,2023,Comput. Educ.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Out-of-body illusion induced by visual-vestibular stimulation,10.1016/j.isci.2023.108547,2023,iScience,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Sensory substitution increases robotic surgical performance and sets the ground for a mediating role of the sense of embodiment: a systematic review,10.1016/j.heliyon.2023.e21665,2023,Heliyon,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Temporal visuomotor synchrony induces embodiment towards an avatar with biomechanically impossible arm movements,10.1177/20416695231211699,2023,i-Perception,N,SJR Q3,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Pericles, Prince of Tyre: Transforming a Shakespeare Play for Gamified Experience",10.15291/sic/3.13.lc.4,2023,SiC!,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Theory of Immersive Collaborative Learning (TICOL),10.1007/s10648-023-09822-5,2023,Educational Psychology Review,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Importance and implementation of virtual reality for organic photovoltaic educational purposes,10.1109/iceta61311.2023.10343640,2023,International Conference on Emerging eLearning Technologies and Applications,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,VR for Vocational and Ecological Rehabilitation of Patients With Cognitive Impairment: A Survey,10.1109/tnsre.2023.3324131,2023,IEEE transactions on neural systems and rehabilitation engineering,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring the Relationship Between Attribute Discrepancy and Avatar Embodiment in Immersive Social Virtual Reality,10.1089/cyber.2023.0210,2023,"Cyberpsychology, Behavior, and Social Networking",N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,“If It’s Not Me It Doesn’t Make a Difference” - The Impact of Avatar Personalization on user Experience and Body Awareness in Virtual Reality,10.1109/ismar59233.2023.00063,2023,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Now I Wanna Be a Dog: Exploring the Impact of Audio and Tactile Feedback on Animal Embodiment,10.1109/ismar59233.2023.00107,2023,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Enhancing Auditory Immersion in Interactive Virtual Reality Environments,10.1109/ismar-adjunct60411.2023.00174,2023,2023 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct),N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,RC-SMPL: Real-time Cumulative SMPL-based Avatar Body Generation,10.1109/ismar59233.2023.00023,2023,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Tangible Avatar : Enhancing Presence and Embodiment During Seated Virtual Experiences with a Prop-Based Controller,10.1109/ismar-adjunct60411.2023.00121,2023,2023 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct),N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,MultiVibes: What if your VR Controller had 10 Times more Vibrotactile Actuators?,10.1109/ismar59233.2023.00085,2023,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Joint Action in Collaborative Mixed Reality: Effects of Immersion Type and Physical Location,10.1145/3607822.3614541,2023,Symposium on Spatial User Interaction,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,From Clocks to Pendulums: A Study on the Influence of External Moving Objects on Time Perception in Virtual Environments,10.1145/3611659.3615703,2023,Virtual Reality Software and Technology,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,ACE: how Artificial Character Embodiment shapes user behaviour in multi-modal interaction,10.1145/3577190.3617134,2023,International Conference on Multimodal Interaction,N,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Beyond Mirrors: Exploring Behavioral Changes through Comparative Avatar Design in VR Taiko Drumming,10.1145/3611659.3615690,2023,Virtual Reality Software and Technology,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,“To be or Not to be Me?”: Exploration of Self-Similar Effects of Avatars on Social Virtual Reality Experiences,10.1109/tvcg.2023.3320240,2023,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,WeightMorphy: A Dynamic Weight-Shifting Method to Enhance the Virtual Experience with Body Deformation,10.1145/3594738.3611367,2023,International Workshop on the Semantic Web,Y,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Sea Is a Sky: Towards a Poetry of Motion,10.1145/3573382.3616056,2023,ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Encouraging participant embodiment during VR-assisted public speaking training improves persuasiveness and charisma and reduces anxiety in secondary school students,10.3389/frvir.2023.1074062,2023,Frontiers Virtual Real.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Controllers or Bare Hands? A Controlled Evaluation of Input Techniques on Interaction Performance and Exertion in Virtual Reality,10.1109/tvcg.2023.3320211,2023,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Injured Avatars: The Impact of Embodied Anatomies and Virtual Injuries on Well-Being and Performance,10.1109/tvcg.2023.3320224,2023,IEEE Transactions on Visualization and Computer Graphics,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,I am a Genius! Influence of Virtually Embodying Leonardo da Vinci on Creative Performance,10.1109/tvcg.2023.3320225,2023,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Predictors of Engagement in Virtual Reality Storytelling Environments about Migration,10.3390/app131910915,2023,Applied Sciences,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Beyond my Real Body: Characterization, Impacts, Applications and Perspectives of “Dissimilar” Avatars in Virtual Reality",10.1109/tvcg.2023.3320209,2023,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Inside the virtual art classroom: Using VR design software to support drawing courses in higher education,10.1386/drtp_00116_1,2023,Drawing Research Theory Practice,N,SJR Q3,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Effects of Hand Representation on Experience and Performance for 3D Interactions in Virtual Reality Games,10.1145/3611066,2023,Proc. ACM Hum. Comput. Interact.,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Metaverse Applications in Power Systems,10.61369/jpgt.0570,2023,Journal of Power Generation Technology,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual embodiment for improving range of motion in patients with movement-related shoulder pain: an experimental study,10.1186/s13018-023-04158-w,2023,Journal of Orthopaedic Surgery and Research,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Cyberpunk 2077 perspective on the prediction and understanding of future technology,10.48550/arxiv.2309.13970,2023,Entertainment Computing,N,CORE C,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Embodiment in episodic memory through premotor-hippocampal coupling,10.1101/2023.09.23.559108,2023,bioRxiv,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Phantom Illusion Based Vibrotactile Rendering of Affective Touch Patterns,10.1109/toh.2023.3315964,2023,IEEE Transactions on Haptics,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual reality in managing Complex Regional Pain Syndrome (CRPS): a scoping review,10.3389/fneur.2023.1069381,2023,Frontiers in Neurology,Y,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Joint Moment Responses to Different Modes of Augmented Visual Feedback of Joint Kinematics during Two-Legged Squat Training,10.3390/biomechanics3030035,2023,Biomechanics,N,SJR Q3,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Critical Factors of Immersive Learning in Higher Education: A Systematic Literature Review,10.1109/iciss59129.2023.10291434,2023,International Conferences on Information Science and System,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Measuring the influence of audio on immersive experience in extended reality and digital games: a systematic review,10.1109/i3da57090.2023.10289267,2023,2023 Immersive and 3D Audio: from Architecture to Automotive (I3DA),N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring the association between the Proteus effect and intention to play massive multiplayer online role-playing games (MMORPGs),10.1108/intr-07-2022-0487,2023,Internet Research,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,From reader to experiencer: Design and evaluation of a VR data story for promoting the situation awareness of public health threats,10.1016/j.ijhcs.2023.103137,2023,Int. J. Hum. Comput. Stud.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Beyond the Game Itself: Understanding Authorial Intent, Player Agency, and Materiality as Degrees of Paratextuality",10.1177/15554120231181193,2023,Games Cult.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,How good are virtual hands? Influences of input modality on motor tasks in virtual reality,10.1016/j.jenvp.2023.102137,2023,Journal of Environmental Psychology,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Imperceptible body transformation in virtual reality: Saliency of self representation,10.1016/j.isci.2023.107938,2023,iScience,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Embodied perspective-taking enhances interpersonal synchronization: A body-swap study,10.1016/j.isci.2023.108099,2023,iScience,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Redefining Redirected Movement for Wheelchair Based Interaction for Virtual Reality,10.1109/segah57547.2023.10253796,2023,International Conference on Serious Games and Applications for Health,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual human driving method based on motion capture,10.1109/cipae60493.2023.00030,2023,"International Conferences on Computers, Information Processing and Advanced Education",N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Queering the ethics of AI,10.48550/arxiv.2308.13591,2023,arXiv.org,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"VR content and its prosocial impact: predictors, moderators, and mediators of media effects. A systematic literature review",10.3389/fcomm.2023.1203242,2023,Frontiers in Communication,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,NeuroDog,10.1145/3606936,2023,Proceedings of the ACM on Computer Graphics and Interactive Techniques,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Bodylab,10.1145/3597631,2023,Proceedings of the ACM on Computer Graphics and Interactive Techniques,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Immersive virtual reality in orthopaedics—a narrative review,10.1007/s00264-023-05911-w,2023,International Orthopaedics,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,“I Feel Like I’m in a Box”: Contrasting Virtual Reality “Imaginaries” in the Context of Academic Innovation Labs,10.1080/10572252.2023.2245442,2023,Technical Communication Quarterly,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The virtual drum circle: polyrhythmic music interactions in mixed reality,10.1080/09298215.2024.2339244,2023,Journal of New Music Research,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A systematic scoping review of 360-degree videos in teacher education,10.1108/jrit-03-2023-0029,2023,Journal of Research in Innovative Teaching &amp; Learning,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Effect of Sense of Agency on Self-Efficacy Beliefs: A Virtual Reality Paradigm,10.1145/3605495.3605795,2023,ACM Symposium on Applied Perception,Y,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The virtual drum circle: polyrhythmic music interactions in extended reality,10.48550/arxiv.2308.01889,2023,arXiv.org,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Design and feasibility study of a HCPS framework-based VR alpine skiing decision-making training system,10.1016/j.cag.2023.06.007,2023,Computers & graphics,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Ownership of the affected leg is further reduced following deceptive behaviors in body integrity dysphoria,10.1016/j.isci.2023.107551,2023,iScience,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Can non-humanlike avatars induce the Proteus effect? The roles of avatar identification and embodiment in influencing social participation,10.1016/j.chbah.2023.100020,2023,Comput. Hum. Behav. Artif. Humans,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The cognitive basis for virtual reality rehabilitation of upper-extremity motor function after neurotraumas,10.1007/s12193-023-00406-9,2023,Journal on Multimodal User Interfaces,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,An Investigation of the Advantages and Disadvantages of University Students as Avatars in Virtual Learning Spaces,10.62608/2831-3550.1004,2023,International Journal of Emerging and Disruptive Innovation in Education : VISIONARIUM,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,SinkInSync: A Brainwave Synchronization Experience in VR Towards Enhancing Social Connectedness: A Brainwave Synchronization Experience in VR Towards Enhancing Social Connectedness,10.1145/3588027.3595597,2023,SIGGRAPH Immersive Pavilion,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Design of a Virtual Prototyping System for Authoring Interactive Virtual Reality Environments From Real-World Scans,10.1115/1.4062970,2023,Journal of Computing and Information Science in Engineering,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Embodiment of virtual feet correlates with motor performance in a target-stepping task: a pilot study,10.3389/frvir.2023.1104638,2023,Frontiers Virtual Real.,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Designing immersive stories with novice VR creators: a study of autobiographical VR storytelling during the COVID-19 pandemic,10.3389/frvir.2023.1174701,2023,Frontiers Virtual Real.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,To Stick or Not to Stick? Studying the Impact of Offset Recovery Techniques During Mid-Air Interactions,10.1109/tvcg.2023.3295209,2023,IEEE Transactions on Visualization and Computer Graphics,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Fitted avatars: automatic skeleton adjustment for self-avatars in virtual reality,10.1007/s10055-023-00821-z,2023,Virtual Reality,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual embodiment in fibromyalgia,10.1038/s41598-023-36861-3,2023,Scientific Reports,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual reality simulation-enhanced blood transfusion education for undergraduate nursing students: A randomised controlled trial.,10.1016/j.nedt.2023.105903,2023,Nurse Education Today,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Boosting Creativity through Users’ Avatars and Contexts in Virtual Environments—A Systematic Review of Recent Research,10.3390/jintelligence11070144,2023,Journal of Intelligence,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Entangled cognition in immersive learning experience,10.1177/10597123231183996,2023,Adaptive Behavior,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Body ownership illusion through virtual reality as modulator variable for limbs rehabilitation after stroke: a systematic review,10.1007/s10055-023-00820-0,2023,Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,VRBodyMem: A Virtual Full-Body Illusion for the Study of Episodic Memory,10.1089/cyber.2023.29287.ceu,2023,"Cyberpsychology, Behavior, and Social Networking",N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,EFFECTS OF EMBODIED AND SELF-REFLECTED VIRTUAL REALITY ON ENGINEERING STUDENTS’ DESIGN COGNITION ABOUT NATURE,10.1017/pds.2023.158,2023,Proceedings of the Design Society,Y,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Group Adapted Avatar Recommendations for Exergames,10.1145/3563359.3597389,2023,"User Modeling, Adaptation, and Personalization",N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Does multisensory stimulation with virtual reality (VR) and smell improve learning? An educational experience in recall and creativity,10.3389/fpsyg.2023.1176697,2023,Frontiers in Psychology,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Multiple embodiment relations: sense-making in dissociative experiences,10.1080/10253866.2023.2221635,2023,Consumption Markets &amp; Culture,N,未照合,S2,,
